Review,Size,Comfort,Features,star_rating
14,[],"Get ready to move in lightweight supportive comfort with Skechers GO RUN® Persistence. This neutral, well-cushioned carbon infused running design features a breathable engineered mesh and synthetic upper with a removable Arch Fit® insole, ULTRA FLIGHT® cushioning and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Carbon Infused Pebax material
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run
Ultra-lightweight, responsive ULTRA FLIGHT® cushioning",4.6
14,"['7', '8', '10', '11']","Get ready to move in lightweight supportive comfort with Skechers GO RUN® Persistence. This neutral, well-cushioned carbon infused running design features a breathable engineered mesh and synthetic upper with a removable Arch Fit® insole, ULTRA FLIGHT® cushioning and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Carbon Infused Pebax material
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run
Ultra-lightweight, responsive ULTRA FLIGHT® cushioning",4.6
14,"['7', '8', '9', '10', '11', '12', '13', '14']","Get ready to move in lightweight supportive comfort with Skechers GO RUN® Persistence. This neutral, well-cushioned carbon infused running design features a breathable engineered mesh and synthetic upper with a removable Arch Fit® insole, ULTRA FLIGHT® cushioning and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Carbon Infused Pebax material
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run
Ultra-lightweight, responsive ULTRA FLIGHT® cushioning",4.6
NA,"['8', '9', '10', '11', '12']","Beat your own record in superior comfort and performance technology wearing Skechers GO RUN® Speed Beast. This lace-up running design features a breathable monomesh upper with a removable Arch Fit® insole, an ultra-lightweight HYPER BURST PRO™ midsole, a HYPER ARC™ rocker bottom, and a durable Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support developed with 20 years of data and 120,000 unweighted foot scans
Arch Fit® removable insole helps mold to your foot to reduce shock and increase weight dispersion
Carbon-infused winglet plate to put more spring in your step
HYPER BURST PRO™ highly responsive, ultralightweight, long-lasting and resilient TPU cushioning
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run
Goodyear® Performance Outsole delivers enhanced traction, stability and durability
Print dyed monomesh and polyester blend upper
Durable and flexible outsole with multi-directional traction lugs
Wider outsole footprint for added stability
Lace-up running design
Skechers® logo detail",0.0
195,['11'],"Simply step in and go wearing Skechers Hands Free Slip-ins™ Relaxed Fit®: Parson - Ralven. Designed with our exclusive Heel Pillow™. This laceless style features a canvas upper with twin gore panels for ease of wear, a Skechers Air-Cooled Memory Foam® comfort insole and Goga Mat Arch™ cushioning for added support.","Skechers Hands Free Slip-ins™ for an easy fit
Exclusive Heel Pillow™ holds your foot securely in place
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Skechers Goga Mat Arch™ supportive cushioning
Relaxed Fit® for a roomy comfort fit at toe and forefoot
Crafted with 100% vegan materials",4.7
195,"['10', '11']","Simply step in and go wearing Skechers Hands Free Slip-ins™ Relaxed Fit®: Parson - Ralven. Designed with our exclusive Heel Pillow™. This laceless style features a canvas upper with twin gore panels for ease of wear, a Skechers Air-Cooled Memory Foam® comfort insole and Goga Mat Arch™ cushioning for added support.","Skechers Hands Free Slip-ins™ for an easy fit
Exclusive Heel Pillow™ holds your foot securely in place
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Skechers Goga Mat Arch™ supportive cushioning
Relaxed Fit® for a roomy comfort fit at toe and forefoot
Crafted with 100% vegan materials",4.7
6,"['7', '8', '9', '10', '12', '13', '14']",Experience sleek lightweight support while running with Skechers GO RUN® Pure 3. This lace-up performance design features a removable Arch Fit® supportive insole with an Ultra Flight® cushioned platform and a durable Goodyear® Performance Outsole.,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Goodyear® Performance Outsole delivers enhanced traction, stability and durability
Ultra-lightweight, responsive ULTRA FLIGHT® cushioning
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run",2.7
6,"['8', '9', '10', '11', '12']",Experience sleek lightweight support while running with Skechers GO RUN® Pure 3. This lace-up performance design features a removable Arch Fit® supportive insole with an Ultra Flight® cushioned platform and a durable Goodyear® Performance Outsole.,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Goodyear® Performance Outsole delivers enhanced traction, stability and durability
Ultra-lightweight, responsive ULTRA FLIGHT® cushioning
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run",2.7
6,"['7', '8', '9', '10', '11', '12']",Experience sleek lightweight support while running with Skechers GO RUN® Pure 3. This lace-up performance design features a removable Arch Fit® supportive insole with an Ultra Flight® cushioned platform and a durable Goodyear® Performance Outsole.,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Goodyear® Performance Outsole delivers enhanced traction, stability and durability
Ultra-lightweight, responsive ULTRA FLIGHT® cushioning
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run",2.7
6,"['7', '8', '9', '11', '12', '13', '14']",Experience sleek lightweight support while running with Skechers GO RUN® Pure 3. This lace-up performance design features a removable Arch Fit® supportive insole with an Ultra Flight® cushioned platform and a durable Goodyear® Performance Outsole.,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Goodyear® Performance Outsole delivers enhanced traction, stability and durability
Ultra-lightweight, responsive ULTRA FLIGHT® cushioning
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run",2.7
1,"['8', '9', '10', '11']","Go the distance in long-lasting support and lightweight comfort wearing Skechers GO RUN Pure 4™ Arch Fit®. This responsive performance lace-up features an engineered mesh upper, a removable Arch Fit® insole, resilient Skechers Eco Flight™ cushioning made with recycled materials, and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Lightweight, resilient ECO FLIGHT™ cushioning made with at least 10% recycled materials
Goodyear® Performance Outsole delivers enhanced traction, stability and durability",5
1,"['8', '10', '11', '12']","Go the distance in long-lasting support and lightweight comfort wearing Skechers GO RUN Pure 4™ Arch Fit®. This responsive performance lace-up features an engineered mesh upper, a removable Arch Fit® insole, resilient Skechers Eco Flight™ cushioning made with recycled materials, and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Lightweight, resilient ECO FLIGHT™ cushioning made with at least 10% recycled materials
Goodyear® Performance Outsole delivers enhanced traction, stability and durability",5
20,"['8', '9', '10']",Rock 'n' Roll's most iconic logo takes center stage in this exciting collaboration! Step out with the greatest Licks wearing Skechers Street™ x The Rolling Stones: Classic Cup - Euro Lick. This lace-up court style sneaker features The Rolling Stones' 'Lick' logo on a perforated leather and synthetic upper and a cushioned AirCooled Memory Foam® insole.,"From the Skechers x The Rolling Stones collab featuring The Rolling Stones' iconic 'Lick' logo
Skechers Air-Cooled Memory Foam® comfort insole",5
20,['9'],Rock 'n' Roll's most iconic logo takes center stage in this exciting collaboration! Step out with the greatest Licks wearing Skechers Street™ x The Rolling Stones: Classic Cup - Euro Lick. This lace-up court style sneaker features The Rolling Stones' 'Lick' logo on a perforated leather and synthetic upper and a cushioned AirCooled Memory Foam® insole.,"From the Skechers x The Rolling Stones collab featuring The Rolling Stones' iconic 'Lick' logo
Skechers Air-Cooled Memory Foam® comfort insole",5
2,"['9', '10']",Great comfort pairs well with a fresh classic in Skechers Koopa - Volley Low Varsity. This lace-up features a leather upper with synthetic duraleather overlays and a cushioned Skechers Air-Cooled Memory Foam® comfort insole.,"Skechers Air-Cooled Memory Foam® comfort insole
This shoe is intended for unisex wear, sizes shown are men's sizes. For women's sizes order 1 ½ sizes down, for example a woman wearing a size 10 should order a men's size 8.5",5
NA,['9'],Rock 'n' Roll's most iconic logo takes center stage in this exciting collaboration! Step out with the greatest Licks wearing Skechers Street™ x The Rolling Stones: Classic Cup - Euro Lick. This lace-up court style sneaker features The Rolling Stones' 'Lick' logo on a perforated leather and synthetic upper and a cushioned AirCooled Memory Foam® insole.,"From the Skechers x The Rolling Stones collab featuring The Rolling Stones' iconic 'Lick' logo
Skechers Air-Cooled Memory Foam® comfort insole",NA
NA,"['9', '10']","Stay cool with a trendy classic in Skechers Street™ Uno - Layover. This athletic fashion lace-up features a synthetic duraleather and textile upper with hotmelt zigzag details, a Skechers Air-Cooled Memory Foam® insole and a visible Skech-Air® midsole.","Skechers Air-Cooled Memory Foam® comfort insole
Skech-Air® visible airbag midsole",NA
133,['10'],"Simply step in and go wearing Skechers Hands Free Slip-ins™: Ultra Flex 3.0 - New Arc. Designed with our exclusive Heel Pillow™. This vegan style features a molded Skechers Slip-ins™ pop-up heel panel with an engineered knit upper, adjustable stretch laces and an Air-Cooled Memory Foam® comfort insole.","Skechers Hands Free Slip-ins™ for an easy fit
Exclusive Heel Pillow™ holds your foot securely in place
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials",4.7
133,['10'],"Simply step in and go wearing Skechers Hands Free Slip-ins™: Ultra Flex 3.0 - New Arc. Designed with our exclusive Heel Pillow™. This vegan style features a molded Skechers Slip-ins™ pop-up heel panel with an engineered knit upper, adjustable stretch laces and an Air-Cooled Memory Foam® comfort insole.","Skechers Hands Free Slip-ins™ for an easy fit
Exclusive Heel Pillow™ holds your foot securely in place
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials",4.7
82,"['9', '10', '11']","True comfort and convenience are here in an array of colors with Skechers Hands Free Slip-ins™: Ultra Flex 3.0 - Viewpoint. Designed with a unique Comfort Pillow™ in the heel. This hands-free style features a pop-up molded heel panel, a Stretch Fit® engineered knit upper, and a cushioned Skechers Air-Cooled Memory Foam® insole.","Skechers Hands Free Slip-ins™ molded heel panel for an easy fit
Unique Comfort Pillow™ design in the heel adds pleasure with every step
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Stretch Fit® design for sock-like comfort
Crafted with 100% vegan materials",4.9
133,"['9', '10', '11']","Simply step in and go wearing Skechers Hands Free Slip-ins™: Ultra Flex 3.0 - New Arc. Designed with our exclusive Heel Pillow™. This vegan style features a molded Skechers Slip-ins™ pop-up heel panel with an engineered knit upper, adjustable stretch laces and an Air-Cooled Memory Foam® comfort insole.","Skechers Hands Free Slip-ins™ for an easy fit
Exclusive Heel Pillow™ holds your foot securely in place
Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials",4.7
10,"['8', '10', '11']",Experience the lightest cushioning technology with sleek style wearing Skechers Vapor Foam™ - Covert. This laceless style features a Stretch Fit® engineered knit upper with ultra-lightweight Vapor Foam™ midsole cushioning and a Skechers Air-Cooled Memory Foam® insole.,"Ultra-lightweight Vapor Foam™ cushioning
Skechers Air-Cooled Memory Foam® comfort insole
Stretch Fit® design for sock-like comfort
Crafted with 100% vegan materials",4.8
10,"['8', '9', '10', '11']",Experience the lightest cushioning technology with sleek style wearing Skechers Vapor Foam™ - Covert. This laceless style features a Stretch Fit® engineered knit upper with ultra-lightweight Vapor Foam™ midsole cushioning and a Skechers Air-Cooled Memory Foam® insole.,"Ultra-lightweight Vapor Foam™ cushioning
Skechers Air-Cooled Memory Foam® comfort insole
Stretch Fit® design for sock-like comfort
Crafted with 100% vegan materials",4.8
44,"['8', '9', '10']","Take your style to the next level with Skechers Street™ Tres-Air Uno - Revolution-Airy. This athletic inspired lace-up features a sleek closed mesh upper with hotmelt overlay details, a Skechers Air-Cooled Memory Foam® insole and a visible Skech-Air® airbag.","Skechers Air-Cooled Memory Foam® comfort insole
Skech-Air® visible airbag midsole",4.6
44,[],"Take your style to the next level with Skechers Street™ Tres-Air Uno - Revolution-Airy. This athletic inspired lace-up features a sleek closed mesh upper with hotmelt overlay details, a Skechers Air-Cooled Memory Foam® insole and a visible Skech-Air® airbag.","Skechers Air-Cooled Memory Foam® comfort insole
Skech-Air® visible airbag midsole",4.6
3,"['8', '9', '10', '11']","Experience lightweight comfort and sleek style wearing Skechers Vapor Foam™ - Varien. This vegan lace-up features an engineered mesh and synthetic upper with a Skechers Air-Cooled Memory Foam® insole, plus ultra-lightweight Vapor Foam™ cushioning.","Skechers Air-Cooled Memory Foam® comfort insole
Ultra-lightweight Vapor Foam™ cushioning
Crafted with 100% vegan materials",5
3,"['8', '9', '10', '11']","Experience lightweight comfort and sleek style wearing Skechers Vapor Foam™ - Varien. This vegan lace-up features an engineered mesh and synthetic upper with a Skechers Air-Cooled Memory Foam® insole, plus ultra-lightweight Vapor Foam™ cushioning.","Skechers Air-Cooled Memory Foam® comfort insole
Ultra-lightweight Vapor Foam™ cushioning
Crafted with 100% vegan materials",5
NA,[],"Stay cool with a trendy classic in Skechers Street™ Uno - Layover. This athletic fashion lace-up features a synthetic duraleather and textile upper with hotmelt zigzag details, a Skechers Air-Cooled Memory Foam® insole and a visible Skech-Air® midsole.","Skechers Air-Cooled Memory Foam® comfort insole
Skech-Air® visible airbag midsole",NA
2,"['8', '9', '10', '11']",Boost your look with a trendy kick wearing Skechers Street™ Moonhiker - Apogee Trek. This lace-up fashion sneaker features an outdoor inspired mesh and duraleather upper with a lace-up front and a cushioned Skechers Air-Cooled Memory Foam® insole.,Skechers Air-Cooled Memory Foam® cushioned comfort insole,4.5
37,"['8', '9', '10', '11']","Stride through the day with durable comfort in the Skechers Max Protect shoe. This lace-up sneaker features a water repellent leather and mesh upper, Air-Cooled Memory Foam® insole and a Goodyear® performance outsole.","Air-Cooled Memory Foam® cushioned comfort insole
Goodyear® Performance Outsole for enhanced traction, stability and durability
Treated with 3M® Scotchgard® to resist water and stains
Water repellent sporty casual sneaker design
Synthetic and mesh upper with a lace-up front",4.7
37,[],"Stride through the day with durable comfort in the Skechers Max Protect shoe. This lace-up sneaker features a water repellent leather and mesh upper, Air-Cooled Memory Foam® insole and a Goodyear® performance outsole.","Air-Cooled Memory Foam® cushioned comfort insole
Goodyear® Performance Outsole for enhanced traction, stability and durability
Treated with 3M® Scotchgard® to resist water and stains
Water repellent sporty casual sneaker design
Synthetic and mesh upper with a lace-up front",4.7
37,[],"Stride through the day with durable comfort in the Skechers Max Protect shoe. This lace-up sneaker features a water repellent leather and mesh upper, Air-Cooled Memory Foam® insole and a Goodyear® performance outsole.","Air-Cooled Memory Foam® cushioned comfort insole
Goodyear® Performance Outsole for enhanced traction, stability and durability
Treated with 3M® Scotchgard® to resist water and stains
Water repellent sporty casual sneaker design
Synthetic and mesh upper with a lace-up front",4.7
37,"['8', '9', '10']","Stride through the day with durable comfort in the Skechers Max Protect shoe. This lace-up sneaker features a water repellent leather and mesh upper, Air-Cooled Memory Foam® insole and a Goodyear® performance outsole.","Air-Cooled Memory Foam® cushioned comfort insole
Goodyear® Performance Outsole for enhanced traction, stability and durability
Treated with 3M® Scotchgard® to resist water and stains
Water repellent sporty casual sneaker design
Synthetic and mesh upper with a lace-up front",4.7
496,['13'],"Take your cardio session to the next level with Skechers Max Cushioning Elite™ - Advantageous. This slip-on features a knitted upper with a Skechers Slip-ins™ heel panel, ULTRA GO® cushioned platform and a Skechers Air-Cooled Goga Mat™ comfort insole.","Skechers Max Cushioning Elite™ design for exceptional comfort and support
Skechers Slip-ins™ molded heel panel for an easy hands-free fit
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
Lightweight, responsive ULTRA GO® cushioning platform
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content",4.7
496,"['11', '13']","Take your cardio session to the next level with Skechers Max Cushioning Elite™ - Advantageous. This slip-on features a knitted upper with a Skechers Slip-ins™ heel panel, ULTRA GO® cushioned platform and a Skechers Air-Cooled Goga Mat™ comfort insole.","Skechers Max Cushioning Elite™ design for exceptional comfort and support
Skechers Slip-ins™ molded heel panel for an easy hands-free fit
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
Lightweight, responsive ULTRA GO® cushioning platform
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content",4.7
2,"['7', '9', '11', '12', '13']","Run, walk and workout in total comfort with Skechers Max Cushioning Delta™. This Slip On features an engineered Knit upper with a Skechers Air-Cooled Goga Mat™ and ULTRA GO® cushioned platform.","Lightweight, responsive ULTRA GO® cushioning platform
Goodyear® Performance Outsole delivers enhanced traction, stability and durability
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
NRT - Natural Rocker Technology for a smooth heel to toe transition
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning",4
2,"['7', '8', '9', '10', '11', '12', '13']","Run, walk and workout in total comfort with Skechers Max Cushioning Delta™. This Slip On features an engineered Knit upper with a Skechers Air-Cooled Goga Mat™ and ULTRA GO® cushioned platform.","Lightweight, responsive ULTRA GO® cushioning platform
Goodyear® Performance Outsole delivers enhanced traction, stability and durability
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
NRT - Natural Rocker Technology for a smooth heel to toe transition
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning",4
NA,['11'],"Go handsfree and step into supportive comfort wearing Skechers Slip-ins™: GO WALK® 6 - Easy On. This slip-on features an engineered knit and synthetic upper with a Skechers Slip-ins™ molded heel panel, a Skechers Air-Cooled Memory Foam® insole, lightweight ULTRA GO® cushioning midsole and high-rebound Hyper Pillar Technology™ for added support.","Skechers Slip-ins™ molded heel panel for an easy hands-free fit
Lightweight, responsive ULTRA GO® cushioning
Contoured Goga Mat® comfort footbed
Skechers Air-Cooled Memory Foam® cushioned comfort insole
High-rebound ultra-lightweight Hyper Pillars® for added support
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content",NA
381,['11'],"Go handsfree and step into supportive comfort wearing Skechers Slip-ins™: GO WALK® 6 - Easy On. This slip-on features an engineered knit and synthetic upper with a Skechers Slip-ins™ molded heel panel, a Skechers Air-Cooled Memory Foam® insole, lightweight ULTRA GO® cushioning midsole and high-rebound Hyper Pillar Technology™ for added support.","Skechers Slip-ins™ molded heel panel for an easy hands-free fit
Lightweight, responsive ULTRA GO® cushioning
Contoured Goga Mat® comfort footbed
Skechers Air-Cooled Memory Foam® cushioned comfort insole
High-rebound ultra-lightweight Hyper Pillars® for added support
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content",4.7
381,"['7', '11', '13', '14']","Go handsfree and step into supportive comfort wearing Skechers Slip-ins™: GO WALK® 6 - Easy On. This slip-on features an engineered knit and synthetic upper with a Skechers Slip-ins™ molded heel panel, a Skechers Air-Cooled Memory Foam® insole, lightweight ULTRA GO® cushioning midsole and high-rebound Hyper Pillar Technology™ for added support.","Skechers Slip-ins™ molded heel panel for an easy hands-free fit
Lightweight, responsive ULTRA GO® cushioning
Contoured Goga Mat® comfort footbed
Skechers Air-Cooled Memory Foam® cushioned comfort insole
High-rebound ultra-lightweight Hyper Pillars® for added support
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content",4.7
381,"['7', '11', '13', '14']","Go handsfree and step into supportive comfort wearing Skechers Slip-ins™: GO WALK® 6 - Easy On. This slip-on features an engineered knit and synthetic upper with a Skechers Slip-ins™ molded heel panel, a Skechers Air-Cooled Memory Foam® insole, lightweight ULTRA GO® cushioning midsole and high-rebound Hyper Pillar Technology™ for added support.","Skechers Slip-ins™ molded heel panel for an easy hands-free fit
Lightweight, responsive ULTRA GO® cushioning
Contoured Goga Mat® comfort footbed
Skechers Air-Cooled Memory Foam® cushioned comfort insole
High-rebound ultra-lightweight Hyper Pillars® for added support
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content",4.7
24,"['9', '10', '11', '12']",Stay on track in long-lasting comfort with the Skechers GOrun Elevateâ„¢ - Upraise shoe. This Stretch FitÂ® slip-on training sneaker features a breathable athletic mesh upper and a lightweight ULTRA GOÂ® cushioned midsole with an Air-Cooled Goga Matâ„¢ comfort insole.,"Stretch FitÂ® slip-on design for sock-like comfort
Lightweight and responsive ULTRA GOÂ® cushioning
Air-Cooled Goga Mat&re#153; breathable insole with high-rebound cushioning
OrtholiteÂ® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
NRT â€“ Natural Rocker Technology for a smooth heel to toe transition
Breathable athletic mesh upper with a slip-on style
Athletic comfort sneaker design
Flexible rubber traction outsole
Machine washable
1 1/2 inch heel
Drop: 9mm
Weight: 8.1 oz in a men's size 9
SkechersÂ® and GOrun ElevateÂ™ logo details
ORTHOLITE is a registered trademark of O2 Partners, LLC.",4.8
24,"['11', '12']",Stay on track in long-lasting comfort with the Skechers GOrun Elevateâ„¢ - Upraise shoe. This Stretch FitÂ® slip-on training sneaker features a breathable athletic mesh upper and a lightweight ULTRA GOÂ® cushioned midsole with an Air-Cooled Goga Matâ„¢ comfort insole.,"Stretch FitÂ® slip-on design for sock-like comfort
Lightweight and responsive ULTRA GOÂ® cushioning
Air-Cooled Goga Mat&re#153; breathable insole with high-rebound cushioning
OrtholiteÂ® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
NRT â€“ Natural Rocker Technology for a smooth heel to toe transition
Breathable athletic mesh upper with a slip-on style
Athletic comfort sneaker design
Flexible rubber traction outsole
Machine washable
1 1/2 inch heel
Drop: 9mm
Weight: 8.1 oz in a men's size 9
SkechersÂ® and GOrun ElevateÂ™ logo details
ORTHOLITE is a registered trademark of O2 Partners, LLC.",4.8
NA,"['9', '10', '11']","Just step and go in flexible comfort and style wearing Skechers Hands Free Slip-ins™ GO WALK® FLEX - No Hands. This easy wear design features a unique patent-pending Heel Pillow™, a Skechers Hands Free Slip-ins™ molded heel panel, a Skechers Air-Cooled Memory Foam® insole, and a lightweight ULTRA GO® cushioned midsole.","Skechers Hands Free Slip-ins™ molded heel panel for an easy fit
Patent-pending Heel Pillow™ designed to hold the foot in place
Lightweight, responsive ULTRA GO® cushioning
Skechers Air-Cooled Memory Foam® cushioned comfort insole",NA
180,"['9', '10', '11']","Just step and go in flexible comfort and style wearing Skechers Hands Free Slip-ins™ GO WALK® FLEX - No Hands. This easy wear design features a unique patent-pending Heel Pillow™, a Skechers Hands Free Slip-ins™ molded heel panel, a Skechers Air-Cooled Memory Foam® insole, and a lightweight ULTRA GO® cushioned midsole.","Skechers Hands Free Slip-ins™ molded heel panel for an easy fit
Patent-pending Heel Pillow™ designed to hold the foot in place
Lightweight, responsive ULTRA GO® cushioning
Skechers Air-Cooled Memory Foam® cushioned comfort insole",4.7
180,"['7', '9', '10', '12']","Just step and go in flexible comfort and style wearing Skechers Hands Free Slip-ins™ GO WALK® FLEX - No Hands. This easy wear design features a unique patent-pending Heel Pillow™, a Skechers Hands Free Slip-ins™ molded heel panel, a Skechers Air-Cooled Memory Foam® insole, and a lightweight ULTRA GO® cushioned midsole.","Skechers Hands Free Slip-ins™ molded heel panel for an easy fit
Patent-pending Heel Pillow™ designed to hold the foot in place
Lightweight, responsive ULTRA GO® cushioning
Skechers Air-Cooled Memory Foam® cushioned comfort insole",4.7
30,['7'],Supportive cushioning and long-lasting comfort combine in Skechers Max Cushioning Arch Fit® - Switchboard. This lace-up features an engineered mesh upper with removable Arch Fit® insole and a lightweight ULTRA GO® cushioned midsole.,"Skechers Max Cushioning™ design for exceptional comfort and support Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Lightweight and responsive ULTRA GO® cushioning
High-rebound Comfort Pillar Technology® for added support
Goodyear® Performance Outsole delivers enhanced traction, stability and durability",4.6
30,"['7', '8', '9', '10', '12']",Supportive cushioning and long-lasting comfort combine in Skechers Max Cushioning Arch Fit® - Switchboard. This lace-up features an engineered mesh upper with removable Arch Fit® insole and a lightweight ULTRA GO® cushioned midsole.,"Skechers Max Cushioning™ design for exceptional comfort and support Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Lightweight and responsive ULTRA GO® cushioning
High-rebound Comfort Pillar Technology® for added support
Goodyear® Performance Outsole delivers enhanced traction, stability and durability",4.6
NA,"['7', '8', '9', '10', '11', '12']","This thong sandal features, a contoured Goga Mat® footbed with an Arch Fit® design and ultra-lightweight HYPER BURST® cushioning.","Patented Skechers Arch Fit® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
High-rebound Comfort Pillars® for added support",NA
NA,"['8', '9', '10', '11']","This thong sandal features, a contoured Goga Mat® footbed with an Arch Fit® design and ultra-lightweight HYPER BURST® cushioning.","Patented Skechers Arch Fit® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
High-rebound Comfort Pillars® for added support",0.0
180,"['7', '9', '10', '12']","Just step and go in flexible comfort and style wearing Skechers Hands Free Slip-ins™ GO WALK® FLEX - No Hands. This easy wear design features a unique patent-pending Heel Pillow™, a Skechers Hands Free Slip-ins™ molded heel panel, a Skechers Air-Cooled Memory Foam® insole, and a lightweight ULTRA GO® cushioned midsole.","Skechers Hands Free Slip-ins™ molded heel panel for an easy fit
Patent-pending Heel Pillow™ designed to hold the foot in place
Lightweight, responsive ULTRA GO® cushioning
Skechers Air-Cooled Memory Foam® cushioned comfort insole",4.7
1245,"['7', '9', '10', '11']",Step into easy-wearing style and comfort with Skechers Slip-ins™: Ultra Flex 3.0 - Smooth Step. Featuring a Stretch Fit® engineered knit upper with a Skechers Slip-ins™ heel panel and a cushioned Skechers Air-Cooled Memory Foam® insole. footbed.,"Skechers Air-Cooled Memory Foam® cushioned comfort insole
Stretch Fit® slip-on design for sock-like comfort
Skechers Slip-ins™ molded heel panel for an easy hands-free fit
Crafted with 100% vegan materials",4.8
1245,"['7', '8', '9', '10', '11']",Step into easy-wearing style and comfort with Skechers Slip-ins™: Ultra Flex 3.0 - Smooth Step. Featuring a Stretch Fit® engineered knit upper with a Skechers Slip-ins™ heel panel and a cushioned Skechers Air-Cooled Memory Foam® insole. footbed.,"Skechers Air-Cooled Memory Foam® cushioned comfort insole
Stretch Fit® slip-on design for sock-like comfort
Skechers Slip-ins™ molded heel panel for an easy hands-free fit
Crafted with 100% vegan materials",4.8
