Review,Size,Comfort,Features,star_rating
22,['UK-5'],Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail,"Adapt Trax outsole provides exceptional traction in wet and dry conditions
Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail
NAVIC FIT SYSTEM deli",5
22,['UK-5'],Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail,"Adapt Trax outsole provides exceptional traction in wet and dry conditions
Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail
NAVIC FIT SYSTEM deli",5
32,"['UK-5', 'UK-7', 'UK-8']",TECHLITE PLUS+™ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail.,"eptional traction in wet and dry conditions.
TECHLITE PLUS+™ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail.
NAVIC FIT SYSTEM™ delivers a natural midfoot lock dow",5
22,"['UK-4', 'UK-5', 'UK-6', 'UK-7', 'UK-8']",TECHLITE PLUS+™ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail.,"eptional traction in wet and dry conditions.
TECHLITE PLUS+™ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail.
NAVIC FIT SYSTEM™ delivers a natural midfoot lock dow",5
22,"['UK-4', 'UK-5', 'UK-6', 'UK-7', 'UK-8']",Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail,"Adapt Trax outsole provides exceptional traction in wet and dry conditions
Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail
NAVIC FIT SYSTEM deli",5
22,"['UK-4', 'UK-5', 'UK-6', 'UK-7', 'UK-8']",Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail,"Adapt Trax outsole provides exceptional traction in wet and dry conditions
Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail
NAVIC FIT SYSTEM deli",5
0,"['UK-5', 'UK-6', 'UK-7', 'UK-8']",OrthoLite Eco insole is compromised of 17% of total eco content delivering enhanced breathability and lightweight long term cushioning,"Recycled mesh upper with eco-friendly leather overlays and lining. Along with recycled laces and webbings
OrthoLite Eco insole is compromised of 17% of total eco content delivering enhanced breathability and lightweight long term cushioning
Omni-Grip",0
0,"['UK-5', 'UK-6', 'UK-7', 'UK-8']",OrthoLite Eco insole is compromised of 17% of total eco content delivering enhanced breathability and lightweight long term cushioning,"Recycled mesh upper with eco-friendly leather overlays and lining. Along with recycled laces and webbings
OrthoLite Eco insole is compromised of 17% of total eco content delivering enhanced breathability and lightweight long term cushioning
Omni-Grip",0
38,"['UK-4', 'UK-5', 'UK-6.5']",4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain,"Adapt Trax™? outsole provides exceptional traction in wet and dry conditions
4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain
Seamless mesh provides exc",4
38,"['UK-4', 'UK-5']",4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain,"Adapt Trax™? outsole provides exceptional traction in wet and dry conditions
4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain
Seamless mesh provides exc",4
38,"['UK-4', 'UK-5', 'UK-6', 'UK-7']",4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain,"Adapt Traxoutsole provides exceptional traction in wet and dry conditions
4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain
TECHLITE PLUS+Single density foam",4
0,"['UK-5', 'UK-6', 'UK-7', 'UK-8']",Techlite lightweight midsole for long lasting comfort,"Omni-Grip non-marking traction rubber
Techlite lightweight midsole for long lasting comfort
superior cushioning
and high energy return
Combination upper featuring leather
mesh and webbing
Omni-Tech waterproof breathable construction.",0
0,['UK-7'],Techlite lightweight midsole for long lasting comfort,"Omni-Grip non-marking traction rubber
Techlite lightweight midsole for long lasting comfort
superior cushioning
and high energy return
Combination upper featuring leather
mesh and webbing
Omni-Tech waterproof breathable construction.",0
0,"['UK-4', 'UK-5', 'UK-6', 'UK-7']",4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain,"Adapt Traxoutsole provides exceptional traction in wet and dry conditions
4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain
TECHLITE PLUS+Single density foam",0
1,"['UK-4', 'UK-5', 'UK-6', 'UK-7']",4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain,"Adapt Traxoutsole provides exceptional traction in wet and dry conditions
4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain
TECHLITE PLUS+Single density foam",5
0,"['UK-4', 'UK-5', 'UK-6', 'UK-7', 'UK-8', 'UK-9']",NA,NA,0
0,"['UK-4', 'UK-5', 'UK-6', 'UK-7', 'UK-8', 'UK-9']",NA,NA,0
0,"['UK-4', 'UK-5', 'UK-6', 'UK-7', 'UK-8', 'UK-9']",NA,NA,0
0,"['UK-4', 'UK-5', 'UK-6', 'UK-7', 'UK-8', 'UK-9']",NA,NA,0
0,['UK-6'],Removable contoured PU footbed,"Omni-Grip™ non-marking traction rubber
Removable contoured PU footbed
Waterproof woven synthetic textile. Textile webbing. Metal rivets and aglets. Faux-fur collar and tongue lining. Omni-Tech™ waterproof breathable seam-sealed membrane bootie constru",0
0,['UK-6'],"Combination suede leather, mesh and webbing. Omni-Tech™ waterproof breathable seam-sealed membrane bootie construction","Omni-Grip™ non-marking traction rubber
Combination suede leather, mesh and webbing. Omni-Tech™ waterproof breathable seam-sealed membrane bootie construction
Techlite™ lightweight midsole for long lasting comfort, superior cushioning, and high energy",0
0,NA,Removable contoured PU footbed,"Omni-Grip™ non-marking traction rubber
Removable contoured PU footbed
Waterproof woven synthetic textile. Textile webbing. Metal rivets and aglets. Faux-fur collar and tongue lining. Omni-Tech™ waterproof breathable seam-sealed membrane bootie constr",0
0,"['UK-5', 'UK-6', 'UK-7', 'UK-8']",Techlite lightweight midsole for long lasting comfort,"Omni-Grip non-marking traction rubber
Techlite lightweight midsole for long lasting comfort
superior cushioning
and high energy return
Combination upper featuring leather
mesh and webbing
Omni-Tech waterproof breathable construction.",0
0,['UK-7'],Techlite lightweight midsole for long lasting comfort,"Omni-Grip non-marking traction rubber
Techlite lightweight midsole for long lasting comfort
superior cushioning
and high energy return
Combination upper featuring leather
mesh and webbing
Omni-Tech waterproof breathable construction.",0
39,"['UK-5', 'UK-7']",Durable closed mesh with synthetic overlays and TPU Midfoot Structure for extra protection. Outdry™ waterproof,"sole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail.
Durable closed mesh with synthetic overlays and TPU Midfoot Structure for extra protection. Outdry™ waterproof
breathable constructio",4
29,"['UK-5', 'UK-6', 'UK-7']",Durable closed mesh with synthetic overlays and TPU Midfoot Structure for extra protection. Outdry™ waterproof,"sole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail.
Durable closed mesh with synthetic overlays and TPU Midfoot Structure for extra protection. Outdry™ waterproof
breathable constructio",4
29,"['UK-4', 'UK-5', 'UK-6', 'UK-7', 'UK-8']",Adapt Trax outsole provides exceptional traction in wet and dry conditions,"Navic Fit System delivers a natural midfoot lock down
Adapt Trax outsole provides exceptional traction in wet and dry conditions
Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior co",4
35,"['UK-4', 'UK-5', 'UK-6', 'UK-7', 'UK-8']",Adapt Trax outsole provides exceptional traction in wet and dry conditions,"Navic Fit System delivers a natural midfoot lock down
Adapt Trax outsole provides exceptional traction in wet and dry conditions
Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior co",4
22,"['UK-4', 'UK-5', 'UK-6']",TECHLITE PLUS+™ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail.,"eptional traction in wet and dry conditions.
TECHLITE PLUS+™ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail.
NAVIC FIT SYSTEM™ delivers a natural midfoot lock dow",5
22,['UK-5'],Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail,"Adapt Trax outsole provides exceptional traction in wet and dry conditions
Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail
NAVIC FIT SYSTEM deli",5
22,['UK-5'],Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail,"Adapt Trax outsole provides exceptional traction in wet and dry conditions
Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail
NAVIC FIT SYSTEM deli",5
22,"['UK-4', 'UK-5', 'UK-6']",TECHLITE PLUS+™ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail.,"eptional traction in wet and dry conditions.
TECHLITE PLUS+™ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail.
NAVIC FIT SYSTEM™ delivers a natural midfoot lock dow",5
22,['UK-5'],Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail,"Adapt Trax outsole provides exceptional traction in wet and dry conditions
Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail
NAVIC FIT SYSTEM deli",5
22,['UK-5'],Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail,"Adapt Trax outsole provides exceptional traction in wet and dry conditions
Techlite+ Single density foam midsole delivers a responsive underfoot cushioning experience while providing superior comfort and stability on the trail
NAVIC FIT SYSTEM deli",5
0,"['UK-5', 'UK-6']",Techlite lightweight midsole for long lasting comfort,"Omni-Grip non-marking traction rubber
Techlite lightweight midsole for long lasting comfort
superior cushioning
and high energy return
Combination upper featuring leather
mesh and webbing
Omni-Tech waterproof breathable construction.",0
0,"['UK-5', 'UK-6', 'UK-7']",Techlite lightweight midsole for long lasting comfort,"Omni-Grip non-marking traction rubber.
Techlite lightweight midsole for long lasting comfort
superior cushioning
and high energy return.
Waterproof textile upper with leather overlays. Fleece and faux fur collar. 200g insulation. Omni-Heat reflective",0
0,['UK-5'],Techlite lightweight midsole for long lasting comfort,"Omni-Grip non-marking traction rubber.
Techlite lightweight midsole for long lasting comfort
superior cushioning
and high energy return.
Waterproof textile upper with leather overlays. Fleece and faux fur collar. 200g insulation. Omni-Heat reflective",0
0,"['UK-5', 'UK-6', 'UK-7']",Techlite lightweight midsole for long lasting comfort,"Omni-Grip non-marking traction rubber.
Techlite lightweight midsole for long lasting comfort
superior cushioning
and high energy return.
Waterproof textile upper with leather overlays. Fleece and faux fur collar. 200g insulation. Omni-Heat reflective",0
0,['UK-5'],Techlite lightweight midsole for long lasting comfort,"Omni-Grip non-marking traction rubber.
Techlite lightweight midsole for long lasting comfort
superior cushioning
and high energy return.
Waterproof textile upper with leather overlays. Fleece and faux fur collar. 200g insulation. Omni-Heat reflective",0
38,"['UK-4', 'UK-5', 'UK-6.5']",4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain,"Adapt Trax™? outsole provides exceptional traction in wet and dry conditions
4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain
Seamless mesh provides exc",4
38,"['UK-4', 'UK-5']",4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain,"Adapt Trax™? outsole provides exceptional traction in wet and dry conditions
4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain
Seamless mesh provides exc",4
38,"['UK-4', 'UK-5', 'UK-6', 'UK-7']",4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain,"Adapt Traxoutsole provides exceptional traction in wet and dry conditions
4 mm outsole lugs with angular front and rear orientations provide the optimal balance between traction and durability on multi-directional terrain
TECHLITE PLUS+Single density foam",4
0,['UK-5'],"Techlite™ lightweight midsole for long lasting comfort, superior cushioning, and high energy return","Omni-Grip™ non-marking traction rubber
Techlite™ lightweight midsole for long lasting comfort, superior cushioning, and high energy return
Omni-Heat™ Infinity reflective lining
Omni-Tech™ waterproof breathable construction
A waterproof combination",0
