Review,Size,Comfort,Features,star_rating
6.0,Not Loading,Mesh upper EVA midsole Rubber outsole Colour: Grey Six / Dove Grey S20 / Semi Impact Orange / Stone Product code: GC0596,"SUPPORTIVE SHOES FOR YOUR DAILY RUNS
Start clocking miles in these lightweight running shoes. On the treadmill or the streets, they add comfort to each step with soft cushioning. The supportive trainers have an airy material-mix upper and a midfoot cage for extra support. As the name suggest reflex gives your body little extra cushioning during walking. an eva midsole, which offers maximum cushioning and durability. full rubber outsole provide great stability to the ground. thick and fatty wedge heel eva foam provide optimal comfort with great arch support.",3.2
11.0,Not Loading,Lace closure Textile upper Bio-based EVA midsole made with 17% plant-based content derived from sugarcane Lightstrike cushioning Rubber outsole Minimum of 50% natural and renewable materials Colour: Non Dyed / Grey One / Impact Orange Product code: HR1749,"LIGHTWEIGHT RUNNING SHOES THAT ARE MADE WITH NATURE.
On race day, you only get one shot at breaking the tape. Prepare for it in these adidas running shoes. They're built with superlight Lightstrike cushioning for next-level speed. The bio-based EVA midsole makes them light on the planet's resources too, with some of its content derived from sugarcane. That's almost as sweet as getting to the finish line first. 

These running shoes are made with natural and renewable materials as part of our journey to design out finite resources and help end plastic waste.",4.6
475.0,Not Loading,Lace closure for premium lockdown Part Recycled Engineered Mesh Lightstrike & Lightstrike Pro cushioning Textile lining Weight: 243 g (size UK 8.5) Midsole drop: 10 mm (heel: 36mm / forefoot: 26 mm) Rubber outsole Upper contains a minimum of 50% recycled content Colour: Non Dyed / Cloud White / Core Black Product code: GY2589,"SPEED-ENHANCING RUNNING SHOES MADE FOR DAILY TRAINING
When it comes to achieving your goals, every second counts. From training to race day, powerful performances call for high-tech gear that's optimised for speed. Introducing the latest range of lightweight running staples that help you to push beyond your limits without distraction.

The Adizero SL Running Shoes hand-pick the best from our world record-breaking Adizero franchise. The lightweight LIGHTSTRIKE EVA midsole delivers resilience to the midsole construction, so you can focus on the next stride, while the upper is made of a soft, engineered mesh that's zoned in key areas. A padded heel and tongue provides optimal comfort alongside the Adizero heel-blinker. The premium outsole is crafted to provide traction.",4.5
162.0,Not Loading,Regular fit Lace closure Textile upper Stable feel Jogging shoes Textile lining and EVA midsole TPU fit counter with rubber outsole Colour: Sky Tint S20 / Sky Tint S20 / Cloud White Product code: FX3640,"RUNNING SHOES FOR SPEED AND STABILITY.
Lace into these adidas Ultimashow shoes and get out the door. From that first step to the last, plush cushioning pampers your feet, no matter how fast or slow your speed. Propel forward on the track or take some laps around the neighbourhood. These are ready for both.",4.6
34.0,Not Loading,Regular fit Lace closure Mesh upper Light weight Flexible Rubber outsole EVA midsole Colour: Grey Six / Preloved Red / Stone / Core Black Product code: GC1101,"CUSHIONED RUNNING SHOES MADE TO ENERGIZE YOU
Ready to ramp up your training? These adidas shoes help you take the next step in your running journey. Lightweight cushioning provides comfort and flexibility to keep you energized when you add miles to your daily run. The long-lasting rubber outsole ensures traction on varied surfaces so you can stride with confidence.",4.4
56.0,Not Loading,Regular fit Adjustable straps with hook and loop closure Textile straps Traxion rubber outsole Colour: Legend Ink / Metal Grey S20 Product code: CM5959,"TERREX SANDALS MADE TO EXCEL AT EVERY TASK
For warm-weather outdoor exploring, slip on these adidas Terrex sandals. A lightweight EVA midsole offers cushioning and long-lasting comfort as you adventure in the city or relax near the lake. Experience a secure fit with adjustable straps and a hook and loop closure. Feel stable as you cross wet rocks with the Traxion rubber outsole.",4.0
,Not Loading,Snug fit Lace closure Textile upper Textile lining Adiprene cushioning Rubber outsole Upper contains a minimum of 50% recycled content Colour: Grey Two / Lucid Lemon / Cloud White Product code: IE9524,"BOLD AND BRIGHT, THESE TRAINERS ARE MADE IN PART WITH RECYCLED MATERIALS.
Inspired by the larger-than-life style of the '90s, these adidas Ozelia trainers infuse their archive-inspired silhouette with modern fluidity. Their snug, sock-like fit and plush Adiprene cushioning provide incredible comfort every step of the way. Striking weldings and a unique almost luminescent effect across the upper add a sophisticated edge to their playful proportions. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",
2.0,Not Loading,Colour: Night Sky / Silver Violet / Semi Impact Orange Product code: IQ9051,,5.0
78.0,Not Loading,Mesh Upper Nova Midsole Printing On The Eye Stay Removable Ortholite Socks High Anti-Skid Properties Nova Outsole Lace-up Closure Colour: Blue Oxide S21 / Cloud White / Orange Rush / Core Black Product code: GA1119,"POP COLORED SHOES MADE FOR A COMFORTABLE DAY OUT
Pop colored comfort that's rooted in running meets effortless style in these adidas Harquin Shoes. A breathable Pinhole Textured Mesh Upper With Fused Overlays reveals the nova midsole cushioning underneath. Pop Colored Synthetic Counter is the main element of Shoe. The adidas upper is stretchy and supportive.Outsole design is engineered in such way that it produce extra flexibility while running and walking and also have extremely high anti-skid properties.",4.2
7.0,Not Loading,"Regular fit, women's-specific design Lace closure Textile upper Sock-like fit Memory foam sockliner Cloudfoam midsole Synthetic outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Matte Silver / Core Black Product code: H03758","COMFORTABLE SNEAKERS MADE IN PART WITH RECYCLED MATERIALS.
Designed specifically for women, these adidas running-style sneakers hug your feet for a snug, supportive fit all the way around. From the sock-like upper to the Cloudfoam midsole and soft memory foam sockliner, every step feels light and cushioned. The subtly textured midsole adds a stylish touch.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.1
169.0,Not Loading,Regular fit Buckle closure Moulded EVA upper Textile lining Polyurethane footbed Colour: Pink Fusion / Lucid Pink / Bright Red Product code: IF8182,"A WARM-WEATHER SOLUTION FOR COMFORT AND DURABILITY.
With a futuristic vibe and sleek silhouette, these adidas sandals have your sunny days covered. The breathable upper is flexible against your feet, letting you move freely. The adjustable buckle closure gives you the perfect fit.",4.2
232.0,Not Loading,"Lace closure Mesh upper Textile lining Bounce midsole BOOST midsole Weight: 283 g (size UK 8.5) Midsole drop: 9 mm (heel: 25 mm / forefoot: 16 mm) Rubber outsole Upper contains a minimum of 50% recycled content; Carbon footprint reduced by 19%, compared to previous versions. Colour: Core Black / Bright Royal / Cloud White Product code: IE4362","ENJOY YOUR RIDE IN RUNNING SHOES MADE WITH A LOWER CARBON FOOTPRINT THAN A PREVIOUS VERSION.
Whether you run near, far, swift or slow, the adidas Supernova 3 Running shoes help you run in your comfort zone. They feel good from the moment you step in, with a breathable mesh upper and padding at the tongue and heel. A precisely balanced mix of Bounce and BOOST cushioning delivers both comfort and energy so you enjoy every step on the road towards your personal running goals.

This shoe's carbon footprint has been reduced by 19%, compared to previous versions. Less greenhouse gas emissions, including CO2, for the full life cycle — from creation all the way to end-of-life.",4.4
57.0,Not Loading,Mesh upper Lace-up Closure Rubber Outsole 3d printing on vamp Molded sock liner Side profile is designed with pinhole texture Colour: Blue Night / Cloud White / Acid Yellow S21 Product code: EY3148,"GET THE REAL YOU BACK AT WORK WITH THESE SUPER STYLISH SHOES
Light weight flexible mesh. High density 3d printing on vamp. Molded sock liner comfort. Ultra tech outsole – full length rubber outsole with extended rubber component at heel and forepart gives you stable feel on any surface. Side profile is designed with pinhole texture . Mid sole offer energize cushioning which is responsive as well as stable & firm.",4.4
37.0,Not Loading,Lace closure adidas PRIMEKNIT textile upper Fitcounter moulded heel counter BOOST midsole Stretchweb outsole with Continental™ Rubber ©Disney Colour: Grey One / Off White / Silver Metallic Product code: HQ6430,"LIVELY AND RESPONSIVE SHOES MADE TO CELEBRATE DISNEY'S 100TH ANNIVERSARY.
Celebrate 100 years of Disney magic in these adidas Ultraboost 1.0 shoes. They have a special tongue logo that honours every joyful smile Disney has inspired over the last century. The adidas PRIMEKNIT upper has a cloud-like print to match the softness of the responsive BOOST midsole. A custom sockliner pays homage to Mickey Mouse and his adventures.",4.3
2.0,Not Loading,Regular fit Lace closure Textile upper Textile lining Rubber outsole Upper contains a minimum of 50% recycled content Colour: Preloved Brown / Off White / Earth Strata Product code: ID2077,"Y2K-INSPIRED SHOES MADE IN PART WITH RECYCLED MATERIALS.
These adidas shoes update the classic '80s icon with added durability and a modernised silhouette. A mix of suede and CORDURA® on the upper help keep your feet dry and warm when the weather turns. The rubber outsole helps provide extra grip so you can stride with confidence. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",5.0
21.0,Not Loading,Regular fit Lace closure Suede upper Textile lining Gum rubber outsole Colour: Collegiate Green / Cloud White / Gum Product code: ID2054,"INSTANTLY RECOGNISABLE SHOES, THIS TIME INSPIRED BY LOS ANGELES FOOTBALL.
An icon for decades, adidas Samba shoes originated on the indoor field — but they're made for your everyday look. This edition takes design inspiration from Los Angeles football culture, shaping a clean look that stands out while keeping things low-key. A premium suede upper and classic gumsole are hallmarks of heritage style. Pair this casual confidence with everything from tapered pants to loose-fit denim.",4.5
52.0,Not Loading,Regular Fit Lace closure adidas PRIMEKNIT textile upper BOOST midsole Textile lining Continental™ Rubber outsole Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester Colour: Wonder Taupe / Wonder Taupe / Cloud White Product code: HQ2195,"RESPONSIVE RUNNING SHOES, MADE IN PART WITH PARLEY OCEAN PLASTIC.
With their soft tones, these adidas Ultraboost shoes make a stylish addition to your running kit. They promise a smooth ride too. The sock-like adidas PRIMEKNIT upper supports the foot while letting air flow. BOOST cushioning gives you incredible energy return and the Stretchweb outsole flexes to match your stride. Made with grippy Continental™ Rubber, it helps you stay planted. 

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",4.6
7.0,Not Loading,Regular fit Lace closure Mesh upper Single tone light weight motion Eye stay & lining Flexible and durable sole Super soft sock liner Colour: Tech Onix / Dove Grey S20 / Impact Yellow Product code: GC1028,"STAY FOCUSED ON YOUR GOALS
These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. they feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. Midsole is built to keep you running in comfort, and for responsive cushioning. A durable outsole gives them long-lasting wear.",4.1
91.0,Not Loading,Mesh Upper Lace-up Closure Unique 3 Stripes Flex Midsole and Outsole Ortholite Socks Anti-skid resistance. Colour: Collegiate Navy / Pulse Blue / Stone Product code: GB2447,"THE ULTIMATE AND CLASSY SHOES TO PAIR UP WITH ALMOST EVERYTHING
Ultimate simplicity and class of adidas is visible in these particular pair. This men's version is half and half combination of upper with two type of different textured mesh on vamp and quarter.It has a new unique design of vamp with colored webbing with sleek molded component on counter, splatter printing on midsole & tpu branding on tongue.",4.3
,Not Loading,Regular fit Lace closure with hook-and-loop strap Patent leather and leather upper Textile lining Rubber cupsole Colour: Clear Sky / Cloud White / Cream White Product code: IE7188,"MID-CUT SHOES WITH AUTHENTIC HOOPS STYLE, IN BOLD COLOURS AND A SHINY FINISH.
What makes the adidas Forum shoes so iconic? Their history on the hardwood? Their endorsement by music legends? Their timeless appeal? How about all of the above. With OG '80s style and a vintage-inspired patent leather upper, these adidas shoes give your look an edge that lasts.",
,Not Loading,Regular fit Lace closure Leather upper Textile lining Rubber outsole Colour: Core Black / Supplier Colour / Wonder Beige Product code: ID7039,"SHOES WITH ICONIC HISTORY AND STYLE THAT WALKS ON THE WILD SIDE.
An adidas signature makes a fresh comeback. Redesigned for today, these Campus shoes take on a modern shape and new proportions inspired by the skate era of the 2000s. The premium leather upper warms up with a statement leopard print. Style it as a neutral or make it the star of your look — either way, bold is a go.",
48.0,Not Loading,"Lace closure Mesh upper Textile lining Bounce midsole BOOST midsole Weight: 242 g (size UK 5.5) Midsole drop: 9 mm (heel: 25 mm / forefoot: 16 mm) Rubber outsole Upper contains a minimum of 50% recycled content; Carbon footprint reduced by 21%, compared to previous versions. Colour: Cloud White / Impact Orange / Core Black Product code: IE4341","ENJOY YOUR RIDE IN RUNNING SHOES MADE WITH A LOWER CARBON FOOTPRINT THAN A PREVIOUS VERSION.
Whether you run near, far, swift or slow, the adidas Supernova 3 shoes help you run in your comfort zone. They feel good from the moment you step in, with a breathable mesh upper and padding at the tongue and heel. A precisely balanced mix of Bounce and BOOST cushioning delivers both comfort and energy so you enjoy every step on the road towards your personal running goals.

This shoe's carbon footprint has been reduced by 21%, compared to previous versions. Less greenhouse gas emissions, including CO2, for the full life cycle — from creation all the way to end-of-life.",4.7
103.0,Not Loading,Regular fit Mesh upper Light Weight Lace-up Closure 3 STRIPES IM EVA midsole Rubber Outsole Colour: Dove Grey S20 / Grey Six / Acid Yellow S21 Product code: GA1108,"CASUAL ATHLETIC SNEAKERS FOR AN ACTIVE LIFESTYLE
Strap up in these running shoes and you're set for a jog in the park followed by coffee with friends. With a mesh upper for outstanding breathability, they're meant to deliver comfort all day long. A durable rubber outsole gives you a solid foundation no matter how busy your schedule.Light weight mesh & synthetic with recycled fibers which have unique performance properties such as softness to the touch , superior moisture, high durability and environmental friendly.",3.9
,Not Loading,Textile upper Water-resistant and breathable Lightstrike EVA midsole Textile lining and molded sockliner Continental™ Rubber outsole Rubber outsole Colour: Stone / Dove Grey / Grey Six / Semi Impact Orange Product code: IQ9769,"THE MULTI-PURPOSE HIKING SHOE BUILT FOR SPEED IN THE MOUNTAINS.
Fast on any hike. Terrex lightweight design and cushioning of a trail running shoe with the versatility and stability of a hiking boot.",
10.0,Not Loading,Synthetic Mesh upper Lace Closure Nova Midsole and outsole Ortholite Sockliner Colour: Night Sky / Dove Grey S20 / Blue Fusion Product code: GC1015,"SHOES WITH A COMFORT CLOSURE STRAP FOR EVERYONE
High density printing with a beautiful gradient effect enhancing the visual appeal of the shoe. Ortholite socks for more cushioning and comfort. Nova midsole :-. Midsole provides extra comfort and cushioning. Nova outsole :- durable, long lasting wear , ultimate traction and grip on multiple surface.",4.7
28.0,Not Loading,Lace closure Textile upper Boost midsole Rubber outsole Colour: Green / Cloud White / Green Product code: FY7082,"BRING A SENSE OF PLAY TO YOUR DAY WITH THE ADIDAS ZX 8000 X LEGO® SHOES.
A toy is something to be played with. These adidas ZX 8000 shoes are a reminder of the power of creativity, showcasing the elements that make LEGO® bricks celebrated around the world. Bold colours. Bricks. Have some fun.",4.9
7.0,Not Loading,,"STAY FOCUSED ON YOUR GOALS
These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. they feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. Midsole is built to keep you running in comfort, and for responsive cushioning. A durable outsole gives them long-lasting wear.",4.1
1.0,Not Loading,Regular fit Slip-on Synthetic upper Textile lining Soft rubber outsole Colour: Cloud White / Red / Core Black Product code: IG7502,"A PAIR OF GOES-WITH-ANYTHING ADIDAS ADILETTE SLIDES.
Let your feet do the talking in these classic adidas Adilette Slides. Introduced in 1972 as the official slide for the German football team, it remains beloved to this day thanks to its versatility and durability. With a colour combo for any outfit, pick your favourite and let the rest of your outfit speak for itself.",1.0
18.0,Not Loading,Regular fit Lace closure Canvas upper Cloudfoam sockliner Textile lining Rubber outsole Made with Better Cotton Colour: Cloud White / Cloud White / Wonder Quartz Product code: IE2305,"PLATFORM SHOES WITH ELEVATED EDGE.
There's something forever classic about a canvas shoe, and this adidas design makes the most of it. The thick platform sole kicks up your look with attitude and edge, but never at the expense of comfort. Cloudfoam gives you all-day cushioning for easy wear, and a rubber outsole steps a solid grip while rounding out the casually cool profile. 

""We partner with Better Cotton to improve cotton farming globally. Better Cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.  

Better Cotton is sourced via a chain-of-custody model called mass balance. This means that Better Cotton is not physically traceable to end products. However, Better Cotton Farmers benefit from the demand for Better Cotton in equivalent volumes to those we ""source."" 

Find out more here: bettercotton.org/learnmore",4.5
76.0,Not Loading,Regular fit Lace closure Mesh upper Light weight Flexible Water based printing on counter Rubber outsole EVA midsole Colour: Grey Six / Core Black / Stone / Solar Red Product code: EY3062,"MUST HAVE SHOES FOR RACING AND TRAINING.
A must have pair to own, made with light weight Flexible & Breathable Solar Mesh and LT Cord Mesh to increase the effect . Water based printing on counter with punching creates a beautiful effect enhancing the visual appeal of the shoe. Sock liner comfort plus sweat absorbing fabric and Midsole designed with maximum EVA foam at heel to provide comfort and support throughout the day.",4.3
9.0,Not Loading,Lace closure Textile upper Textile lining BOOST midsole Rubber outsole Yarn contains 50% Parley Ocean Plastic Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester Colour: Off White / Wonder Taupe / Pink Strata Product code: HQ4275,"TACTICAL TRAINERS MADE IN PART WITH PARLEY OCEAN PLASTIC.
The NMD design dropped in 2015 and took over city streets all around the world. These adidas NMD_R1 V3 shoes evolve the same idea, playing with transparency. You know those signature midsole plugs that you love? On this pair, semi-translucent TPU sends them to the future. BOOST cushioning underfoot gives you the comfort that you need to take on any day, no matter what twists and turns it throws your way.",4.2
18.0,Not Loading,Regular fit Lace closure Stretch knit upper Hugs the foot Textile lining BOOST midsole Rubber outsole Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester Colour: Cloud White / Crystal White / Bright Royal Product code: GY7368,"NMD SHOES WITH ADAPTIVE SUPPORT, MADE IN PART WITH PARLEY OCEAN PLASTIC.
Inspired by adidas runners from the '80s, these NMD_R1 Shoes feature BOOST cushioning for great energy return and a stretchy knit upper with adaptive support. The look is clean, with a moulded heel patch for added stability and a sock-like fit from heel to toe — so everything about your stride is primed to go the distance.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",4.5
15.0,Not Loading,Regular fit Lace closure Knit textile upper Cushioned EVA midsole Non marking Rubber outsole Colour: Tech Onix / Cloud White / Stone / Active Gold Product code: GC0952,"WRITE YOUR OWN RUNNING STORIES WITH RUN ALLY
Run your way. Whether it's stability, climate control or comfort you're looking for, these men's running shoes give you lots of options. Lightweight, comfy and responsive, these men's road running sneakers are an ideal choice for feet health.",4.5
1.0,Not Loading,Colour: Dove Grey / Stone / Better Scarlet Product code: IQ8807,,5.0
168.0,Not Loading,Lace closure adidas PRIMEKNIT textile upper Textile lining Rubber outsole Colour: Night Grey / Night Grey / Cloud White Product code: ID7442,"Modern court-inspired shoes created with Pharrell Williams.
Pharrell Williams is an anomaly. There isn't one singular path he follows, though he does lead with confidence into unknown territories. There are many reasons for our ongoing collaboration, and these adidas Tennis Hu shoes showcase one of them — his perspective. The streamlined look stays true to its sporty roots with a flexible adidas PRIMEKNIT upper.",4.6
826.0,Not Loading,Regular fit Lace closure Textile upper Geofit padded collar Textile lining Bounce midsole Rubber outsole Upper contains a minimum of 50% recycled content Colour: Cloud White / Solar Red / Core Black Product code: HP2435,"RUNNING SHOES MADE IN PART WITH RECYCLED MATERIALS.
Every day is a good day for a run when you lace up in these adidas shoes. A padded collar gives you a snug and secure fit, and lightweight cushioning underfoot delivers enhanced flexibility for a comfortable step from heel-strike to toe-off.",4.7
41.0,Not Loading,Regular fit Lace closure Textile upper HEAT.RDY BOOST midsole Textile lining Weight: 308 g (size UK 8.5) Midsole drop: 10 mm (heel: 22 mm / forefoot: 12 mm) Rubber outsole Upper contains a minimum of 50% recycled content Colour: Cloud White / Night Metallic / Lucid Blue Product code: GY4706,"RUNNING SHOES FOR HOT WEATHER, MADE IN PART WITH RECYCLED MATERIALS.
Don't let the heat of the day keep you from getting out for your lunchtime run. These adidas running shoes are built with HEAT.RDY tech to keep you going in hot conditions. The upper is designed for maximum airflow to help you stay on pace in rising temperatures, and responsive BOOST cushioning delivers energy return with every step.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.8
1.0,Not Loading,Regular fit Lace closure Synthetic leather upper with suede heel counter Cloudfoam Comfort sockliner Textile lining Rubber outsole Upper contains a minimum of 50% recycled content Colour: Carbon / Aluminium / Earth Strata Product code: IG9855,"CASUAL SNEAKERS FOR DAILY LOOKS, MADE IN PART WITH RECYCLED MATERIALS.
From city streets to weekend adventures, these adidas shoes get it done with style. A clean design has the simplicity to match any outfit. The Cloudfoam Comfort sockliner keeps your feet feeling good, and the synthetic leather upper gives everything an upscale feel.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.0
9.0,Not Loading,Lace closure Synthetic upper Combined BOOST and Bounce midsole Textile lining Weight: 557.6 g (size UK 5.5) Midsole drop: 9 mm (heel: 19 mm / forefoot: 10 mm) TPU-injected outsole Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester / Minimum 10% less emissions per pair when compared to its previous version Colour: Non Dyed / Chalk White / Silver Dawn Product code: HP2240,"RESPONSIVE RUNNING SHOES MADE IN PART WITH PARLEY OCEAN PLASTIC.
Who says running needs to be uncomfortable? These shoes are designed to help you run comfortable every time, on any terrain. From a precisely balanced mix of Bounce and increased BOOST in the midsole to a new padded tongue and heel patch construction, experience comfort with every step.

From raw material extraction, processing, packaging, all the way to the end of product's life, we calculate and communicate its carbon footprint, conforming to an internationally recognized standard: ISO 14067 

To reduce our footprint, we need to measure it. The concise footprint results made available to you below, cover the complete lifecycle of the product. This is just one of our initiatives to help reduce our footprint.",4.6
32.0,Not Loading,Lace closure Tumbled leather upper Leather lining Gum rubber cupsole Colour: Dark Brown / Gold Metallic / Gum Product code: HP8842,"LEISURE SHOES BY ADIDAS SPEZIAL.
Some would say the start of the UK's fascination with sportswear began in the '80s, with fans following their teams from match to match and picking up styles along the way. adidas Spezial honours that terrace culture by pulling inspiration from the archives to capture the energy of that time. These shoes carry on that tradition, with premium materials and a casual, leisurely look in dark brown leather.",4.8
28.0,Not Loading,Lace closure Textile upper Boost midsole Rubber outsole Colour: Bright Royal / Cloud White / Bright Royal Product code: FY7083,"BRING A SENSE OF PLAY TO YOUR DAY WITH THE ADIDAS ZX 8000 X LEGO® SHOES.
A toy is something to be played with. These adidas ZX 8000 shoes are a reminder of the power of creativity, showcasing the elements that make LEGO® bricks celebrated around the world. Bold colours. Bricks. Have some fun.",4.9
2.0,Not Loading,Zip closure Suede upper Leather lining Rubber outsole Removable zip overlay Colour: Core Black / Core Black / Off White Product code: GX1400,"A REVAMP OF THE ADIDAS SUPERSTAR 80S SHOES MADE WITH NEIGHBORHOOD.
In collaboration with the Japanese label NEIGHBORHOOD, these shoes transition the famed adidas Superstar 80s shoes into new territory. The suede upper is finished with premium leather accents and a removable zip tongue overlay, complemented by stitched zig-zag details. NEIGHBORHOOD and adidas logos finish the look.",4.5
23.0,Not Loading,Lace closure Suede upper Textile lining Rubber outsole Colour: Grey Five / Core Black / Off White Product code: IE2174,"Y2K-INSPIRED SHOES WITH GRAPHICS DESIGNED BY CRUDE FROM PORTUGAL.
Back in full force from our skate archives, these adidas shoes are the first reissue of the mid version of the Adimatic. They were inspired by cultural cornerstones of the early 2000s — from art to fashion to nu metal bands. The suede upper is soft and smooth, rounding out a bold silhouette and even bolder 3-Stripes. Fresh white laces go crisp with contrast, another nod to style from decades ago. Special graphics are the creativity of the artist Crude from Portugal.",4.7
1.0,Not Loading,Colour: Blue / Cloud White Product code: IQ9865,,5.0
2.0,Not Loading,Synthetic upper Textile lining Rubber outsole Colour: Vapour Pink / Supplier Colour / Supplier Colour Product code: HP2496,"RETRO, OUTDOOR-INSPIRED SHOES THAT HONOUR DIA DE LOS MUERTOS.
A celebration of those who have passed and the lives they lived, these adidas Hyperturf Adventure shoes highlight the vibrant holiday of Dia de los Muertos. The '90s-inspired silhouette acts as a canvas and uses pink colours and details to represent the sugar skulls often left at Ofrendas — an offering to those we remember. Distinctive and durable, they're made with a outdoor textile construction finished with suede and leather overlays, reflective accents and a zip on the tongue.",5.0
2.0,Not Loading,Regular fit Lace closure Synthetic leather and textile upper Cloudfoam midsole Textile lining Non-marking rubber outsole Upper contains a minimum of 50% recycled content Colour: Cloud White / Bright Royal / Better Scarlet Product code: ID5396,"RETRO-INSPIRED SHOES MADE IN PART WITH RECYCLED MATERIALS.
With a sleek look and a step-in feel, these adidas shoes take their cues from late '80s aesthetics. The upper features a mix of synthetic leather and textile for a smooth look. Cloudfoam midsole cushioning adds all-day comfort whether you've got an active day ahead or just want your feet to feel good. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",5.0
68.0,Not Loading,Regular fit Slip-on construction Bandage upper Contoured footbed EVA outsole Colour: Purple Glow / Pearl Citrine S14 / Purple Glow Product code: H03625,"STYLISH SLIDES MADE FOR EVERYDAY COMFORT.
Slide feet first into comfort. These adidas slides are the epitome of versatility and laid-back vibes. A contoured footbed delivers plush cushioning for all-day comfort. The classic design features a bandage upper with 3-Stripes branding.",4.1
,Not Loading,Speed lacing system Synthetic upper Textile lining FORMOTION Rubber outsole Colour: Stone / Aluminium / Beam Orange Product code: HQ6501,"SLIP-IN SHOES MADE FOR GETTING AFTER THE DAY.
The adidas Hyperturf Adventure Shoes explore unexpected constructions and material executions, using inspiration from the outdoors as a launching point. A shift from the usual, they ditch the laces and instead are secured by a bungee cord that runs through the durable synthetic upper and is secured from the back. Supportive FORMOTION technology is made for movement.",
651.0,Not Loading,Regular fit Hook-and-loop strap EVA upper Cloudfoam footbed Textile lining EVA outsole Colour: Core Black / Cloud White / Light Blue Product code: GX9705,"SLIDES FOR COMFORT AND VERSATILITY.
Inspired by the beloved adidas classic, these Adilette slides bring versatile comfort and sporty style to any occasion. The hook-and-loop top strap adjusts easily for a snug fit, while the quick-dry footbed is right at home from the pool deck to the locker room to the beach. A unique design shows some love for the Argentine Football Association.",4.6
33.0,Not Loading,Lace closure Textile upper Soft feel EVA midsole Textile lining Regular fit Colour: Collegiate Navy / Sonic Ink F21 / Orange Rush Product code: GA1111,"OUTRUN THE WORLD IN THESE DRAMATIC SHOES
When anything unexpected happens, you'll be able to outrun it in these adidas running shoes. They come equipped with lightweight and flexible cushioning. Keep the inner drama on with these lovely dramatic shoes.",4.1
52.0,Not Loading,Lace closure Engineered mesh upper with weldings Gusseted tongue REPETITOR midsole Moulded sockliner Midsole drop: 8 mm (heel: 32 mm / forefoot: 24 mm) Continental™ Rubber outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Grey Six / Impact Orange Product code: GX1822,"CUSHIONED TRAIL RUNNING SHOES DESIGNED FOR COMFORT ON LONG TRAIL ADVENTURES
From door to trail and back, the TERREX SOULSTRIDE FLOW is your partner to collect miles on longer trail adventures. Using a pillow-like cushioning of lightweight EVA, this trail running shoe is designed to keep you moving. A Continental™ Rubber outsole adds exceptional grip across roots, rocks and dirt and the engineered mesh upper provides optimal zoning for breathability, stretch and a snug fit.",4.3
,Not Loading,Colour: Collegiate Navy / Stone / Semi Impact Orange Product code: IQ9167,,
,Not Loading,,,
